Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,PAI Honolulu,https://www.yelp.com/adredir?ad_business_id=GzXz7J36bsddIEm3JDyiVw&campaign_id=jhdbaqwkXGbX5HR7duZp0Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpai-honolulu-honolulu&request_id=d0e0b29c8f5167aa&signature=c09b99e088e34a4aa3c7d1a0dff3048c9f658bacb7aaee5c63da522212b5aa1e&slot=0,Pacifico Pizza Napoletana - CLOSED,https://www.yelp.com/biz/pacifico-pizza-napoletana-kapolei?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Islands Fine Burgers & Drinks,https://www.yelp.com/adredir?ad_business_id=qKYw7V6wJ4OzkzdgwFzEEQ&campaign_id=_-8IRkfNHVs-VG9Ue-tz3w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fislands-fine-burgers-and-drinks-honolulu-3&request_id=d0e0b29c8f5167aa&signature=560fa35cc124b40c3fba8db1d60108c5980ea7a7328a3557d8caedc28a75dd48&slot=1,Brick Oven Pizza,https://www.yelp.com/biz/brick-oven-pizza-kapolei?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Kalapawai Cafe & Deli - Kapolei,https://www.yelp.com/biz/kalapawai-cafe-and-deli-kapolei-kapolei-3?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,No,,,,
Sun,11:00 am - 10:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,"Casual, Trendy",,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
