Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,No,Pagliacci’s Trattoria Taverna,https://www.yelp.com/adredir?ad_business_id=NfapzeeZv52d9BBh5ktJDg&campaign_id=qKCUrWBbatzRF-QgM2MpIA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpagliaccis-trattoria-taverna-los-angeles&request_id=2138ceee24185bf5&signature=04b0dfcabcb21ae2be93b292601eefbea17d70ca459750d0245c4df8f7d962bb&slot=0,,
,,Delivery,No,Pizza Studio,https://www.yelp.com/adredir?ad_business_id=pe7jujS7RMLWJkyAlI4iiA&campaign_id=-Qxd8Dq4ZzmGzg-OuiU30Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpizza-studio-los-angeles-3&request_id=2138ceee24185bf5&signature=d8dc63f496ae089af97c830bb0323961c798536e95a7c622e7e641645cc200af&slot=1,,
,,Take-out,Yes,,,,
,,Accepts Credit Cards,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,No,,,,
,,Outdoor Seating,No,,,,
,,Waiter Service,No,,,,
,,Caters,No,,,,
