Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,IsaBella Artisan Pizzeria & Craft Beer Garden,https://www.yelp.com/adredir?ad_business_id=gNVBf2yvTwuMeV7Mdti4xg&campaign_id=A1_wizmjPu8C3oCgUiFieQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fisabella-artisan-pizzeria-and-craft-beer-garden-san-diego-2&request_id=0fc6095e6d18a444&signature=07921f62ace5c55f8ccabd3f3bf4b20514053b58648eb56086e07d56f9df4fcd&slot=0,Pizza Port Solana Beach,https://www.yelp.com/biz/pizza-port-solana-beach-solana-beach?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Primo Pizza & Pasta,https://www.yelp.com/adredir?ad_business_id=t93BSZqSbW7e6MpPXVhz2g&campaign_id=zlJlQ9-7EASss5hZGzkaHA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fprimo-pizza-and-pasta-carlsbad-2&request_id=0fc6095e6d18a444&signature=3ece5a5976184a330d49e22839c2fc1cb7e4deb58d5589d3d0cedf3a061c6b88&slot=1,Bongiorno’s,https://www.yelp.com/biz/bongiornos-new-york-pizzeria-solana-beach?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Pizza Nova,https://www.yelp.com/biz/pizza-nova-solana-beach?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 10:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 10:00 pm,Accepts Android Pay,No,,,,
Sun,11:00 am - 9:00 pm,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
