Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,Good Eats Pizza & Subs,https://www.yelp.com/adredir?ad_business_id=byf1dUfz_sqd2plTUB8tUQ&campaign_id=RjztkfihebFegKUCkufGPA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgood-eats-pizza-and-subs-roxbury-crossing&request_id=9c76869e3131c3b6&signature=afaf54cbb7de3558611204ac4b5fdbbc25ed7a3a6ce24269f46cf6b04fb1d80c&slot=0,,
,,Delivery,No,Victor’s Italian Cuisine,https://www.yelp.com/adredir?ad_business_id=1PVAIHWlEgw4DrMhOEcWPQ&campaign_id=ky_yNJ-KGPIrZUbB_K4nTQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvictors-italian-cuisine-saugus&request_id=9c76869e3131c3b6&signature=5df6c0c6c27d139538a357d228ec285a3f16d6fc0f31693716882ab28ed20061&slot=1,,
,,Take-out,Yes,,,,
,,Accepts Credit Cards,Yes,,,,
,,Parking,Street,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Beer & Wine Only,,,,
,,Outdoor Seating,Yes,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
