Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 9:30 pm,Takes Reservations,No,Captains Quarters Riverside Grille,https://www.yelp.com/adredir?ad_business_id=lUOfDFotZUeQ1cEpEbRq_w&campaign_id=tTwHQ2ek_Ed1CJT0G5Z7dw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcaptains-quarters-riverside-grille-prospect-2&request_id=d9fa9d2d15a1bad8&signature=50cfc79d962ec32c33a28a46c1bb51b1d992aa0ad056c4b7e6210cd3cf93114b&slot=0,BJ’s Restaurant & Brewhouse,https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-louisville?page_src=related_bizes
Tue,11:00 am - 9:30 pm,Delivery,No,Latin Cafe,https://www.yelp.com/adredir?ad_business_id=Et0dKW_6ELaqqxeQGSI9Tw&campaign_id=Bn0aXp_33CNT-__nvGZFFA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flatin-cafe-crestwood-2&request_id=d9fa9d2d15a1bad8&signature=a1919fc7d6c6b2fc21bf75d5b44121a635fa97b77d1b5ac4c49de219d938d95b&slot=1,BoomBozz Craft Pizza & Taphouse,https://www.yelp.com/biz/boombozz-craft-pizza-and-taphouse-louisville?page_src=related_bizes
Wed,11:00 am - 9:30 pm,Take-out,Yes,,,Blaze Fast-Fire’d Pizza,https://www.yelp.com/biz/blaze-fast-fired-pizza-louisville?page_src=related_bizes
Thu,11:00 am - 9:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 10:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 10:00 pm,Accepts Android Pay,Yes,,,,
Sun,11:00 am - 9:00 pm,Good For,"Lunch, Dinner",,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
