Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 9:00 pm,Takes Reservations,Yes,Steel Smokin BBQ and Catering,https://www.yelp.com/adredir?ad_business_id=HUa8mtvF6uh0VJ-C4pKVHw&campaign_id=affs9dXgjKuy-zRpDBMkLA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsteel-smokin-bbq-and-catering-pleasant-hill&request_id=1cb7f0ddfe0e0b95&signature=72383057c8878b49800af51738b3dd8721cb76fcb794762f5b9e9d13094801d8&slot=0,Slice House,https://www.yelp.com/biz/slice-house-walnut-creek-2?page_src=related_bizes
Tue,11:00 am - 9:00 pm,Delivery,Yes,Extreme Pizza - Walnut Creek,https://www.yelp.com/adredir?ad_business_id=4ZAZ7JNSOihiVzcDGTdt1A&campaign_id=b7sgiwukztTgHSG2lV1tAQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fextreme-pizza-walnut-creek-walnut-creek&request_id=1cb7f0ddfe0e0b95&signature=fc4632771950dbf92b51289a802df65aa23b65457cb39d4f447dfe2122f45acf&slot=1,panCoast pizza,https://www.yelp.com/biz/pancoast-pizza-walnut-creek?page_src=related_bizes
Wed,11:00 am - 9:00 pm,Take-out,Yes,,,54 Mint Forno Italiano,https://www.yelp.com/biz/54-mint-forno-italiano-walnut-creek-6?page_src=related_bizes
Thu,11:00 am - 9:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 10:00 pm,Accepts Android Pay,Yes,,,,
Sat,11:00 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 9:00 pm,Parking,"Garage, Street",,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
