Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,4:30 am - 10:30 pm Open now,Takes Reservations,No,Trade Winds Tavern,https://www.yelp.com/adredir?ad_business_id=-Ka2t4qTpRsqomjvg-hkAg&campaign_id=cl-1XztlKsK3tWsAirMWtA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftrade-winds-tavern-san-diego&request_id=ac6f646b7b7efdf7&signature=0f860187f0525b663c9c76d0e685b4cee2c5966272262088cc0ac04152f2ed5b&slot=0,Tommy V’s Pizzeria,https://www.yelp.com/biz/tommy-vs-pizzeria-san-diego?page_src=related_bizes
Tue,4:30 am - 10:30 pm,Delivery,No,Mountain Mike’s Pizza,https://www.yelp.com/adredir?ad_business_id=qDOtGXHxBg4ZDQ54s86wew&campaign_id=Fj1E8r_DunKt1UpBVSS_2A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmountain-mikes-pizza-san-diego-2&request_id=ac6f646b7b7efdf7&signature=1a87007a0aac57ea7af9a65260c981d1d5b54fbb1ce82f9408fa45cbcda2af35&slot=1,Gaslamp Pizza,https://www.yelp.com/biz/gaslamp-pizza-san-diego?page_src=related_bizes
Wed,4:30 am - 10:30 pm,Take-out,Yes,,,Caps Pizza & Bar,https://www.yelp.com/biz/caps-pizza-and-bar-san-diego?page_src=related_bizes
Thu,4:30 am - 10:30 pm,Accepts Credit Cards,Yes,,,,
Fri,4:30 am - 10:30 pm,Bike Parking,No,,,,
Sat,4:30 am - 10:30 pm,Good for Kids,Yes,,,,
Sun,4:30 am - 10:30 pm,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,No,,,,
,,Caters,No,,,,
