Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 9:00 pm,Takes Reservations,Yes,Joe’s Crab Shack,https://www.yelp.com/adredir?ad_business_id=3FPszCNJ_9HD1O8be_J9Bw&campaign_id=-FYPZgUBgJuV5h_1VchMlA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjoes-crab-shack-aurora&request_id=7955d346d8ce77ed&signature=7d8c9cc1990d4dec7e43c933e5d6a4d6e918a9aa7b461fbf7c3d8d5eb26bd3af&slot=0,Carmines Pizza & Pasta,https://www.yelp.com/biz/carmines-pizza-and-pasta-lone-tree?page_src=related_bizes
Tue,11:00 am - 9:00 pm,Delivery,No,Flaming Joes Seafood,https://www.yelp.com/adredir?ad_business_id=wk8za_-7BpdSExVaUd-11w&campaign_id=JIxtSXPG645EFe1pSXynQg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fflaming-joes-seafood-aurora-2&request_id=7955d346d8ce77ed&signature=9479522924183b0bf337d98f951c121d42c7ec2f6e0a4509d3ebb723b76fa61a&slot=1,MOD Pizza,https://www.yelp.com/biz/mod-pizza-centennial?page_src=related_bizes
Wed,11:00 am - 9:00 pm,Take-out,Yes,,,The White Chocolate Grill,https://www.yelp.com/biz/the-white-chocolate-grill-lone-tree?page_src=related_bizes
Thu,11:00 am - 9:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 10:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 9:00 pm,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
